sp_id,loc_id,time_bucket,repetitive_demand_quantity
9028770,3,202307,188
9028770,3,202308,184
9028770,3,202309,328
9028770,3,202310,255
9028770,3,202311,352
9028770,3,202312,205
9028770,3,202401,243
9028770,3,202402,374
9028770,3,202403,235
9028770,3,202404,281
9028770,3,202405,210
9028770,3,202406,155
9028770,3,202407,402
9028770,3,202408,419
9028770,3,202409,364
9028770,3,202410,369
9028770,3,202411,368
9028770,3,202412,347
9028770,3,202501,310
9028770,3,202502,226
9028770,3,202503,276
9777506,3,202104,32
9777506,3,202105,31
9777506,3,202106,74
9777506,3,202107,67
9777506,3,202108,62
9777506,3,202109,19
9777506,3,202110,56
9777506,3,202111,57
9777506,3,202112,117
9777506,3,202201,58
9777506,3,202202,63
9777506,3,202203,172
9777506,3,202204,24
9777506,3,202205,67
9777506,3,202206,45
9777506,3,202207,19
9777506,3,202208,63
9777506,3,202209,91
9777506,3,202210,76
9777506,3,202211,26
9777506,3,202212,110
9777506,3,202301,47
9777506,3,202302,46
9777506,3,202303,48
9777506,3,202304,81
9777506,3,202305,86
9777506,3,202306,149
9777506,3,202307,31
9777506,3,202308,73
9777506,3,202309,83
9777506,3,202310,127
9777506,3,202311,75
9777506,3,202312,91
9777506,3,202401,29
9777506,3,202402,72
9777506,3,202403,155
9777506,3,202404,78
9777506,3,202405,58
9777506,3,202406,58
9777506,3,202407,81
9777506,3,202408,56
9777506,3,202409,97
9777506,3,202410,84
9777506,3,202411,132
9777506,3,202412,109
9777506,3,202501,82
9777506,3,202502,86
9777506,3,202503,123
8917387,3,202104,190
8917387,3,202105,170
8917387,3,202106,180
8917387,3,202107,145
8917387,3,202108,305
8917387,3,202109,305
8917387,3,202110,225
8917387,3,202111,240
8917387,3,202112,230
8917387,3,202201,190
8917387,3,202202,359
8917387,3,202203,339
8917387,3,202204,262
8917387,3,202205,173
8917387,3,202206,217
8917387,3,202207,155
8917387,3,202208,130
8917387,3,202209,210
8917387,3,202210,215
8917387,3,202211,260
8917387,3,202212,270
8917387,3,202301,145
8917387,3,202302,233
8917387,3,202303,202
8917387,3,202304,185
8917387,3,202305,153
8917387,3,202306,150
8917387,3,202307,95
8917387,3,202308,50
8917387,3,202309,380
8917387,3,202310,153
8917387,3,202311,145
8917387,3,202312,170
8917387,3,202401,189
8917387,3,202402,115
8917387,3,202403,210
8917387,3,202404,255
8917387,3,202405,165
8917387,3,202406,185
8917387,3,202407,145
8917387,3,202408,60
8917387,3,202409,185
8917387,3,202410,320
8917387,3,202411,200
8917387,3,202412,150
8917387,3,202501,120
8917387,3,202502,160
8917387,3,202503,117
8468541,3,202104,15
8468541,3,202105,20
8468541,3,202106,32
8468541,3,202107,35
8468541,3,202108,27
8468541,3,202109,41
8468541,3,202110,12
8468541,3,202111,18
8468541,3,202112,102
8468541,3,202201,39
8468541,3,202202,48
8468541,3,202203,63
8468541,3,202204,41
8468541,3,202205,22
8468541,3,202206,50
8468541,3,202207,28
8468541,3,202208,39
8468541,3,202209,24
8468541,3,202210,36
8468541,3,202211,35
8468541,3,202212,31
8468541,3,202301,42
8468541,3,202302,48
8468541,3,202303,44
8468541,3,202304,38
8468541,3,202305,50
8468541,3,202306,65
8468541,3,202307,43
8468541,3,202308,29
8468541,3,202309,27
8468541,3,202310,81
8468541,3,202311,53
8468541,3,202312,70
8468541,3,202401,61
8468541,3,202402,60
8468541,3,202403,66
8468541,3,202404,50
8468541,3,202405,105
8468541,3,202406,41
8468541,3,202407,127
8468541,3,202408,73
8468541,3,202409,63
8468541,3,202410,58
8468541,3,202411,85
8468541,3,202412,90
8468541,3,202501,65
8468541,3,202502,62
8468541,3,202503,110
8230302,3,202104,131
8230302,3,202105,985
8230302,3,202106,1057
8230302,3,202107,1337.97
8230302,3,202108,1107
8230302,3,202109,568
8230302,3,202110,848
8230302,3,202111,595
8230302,3,202112,855
8230302,3,202201,497
8230302,3,202202,469
8230302,3,202203,500
8230302,3,202204,588
8230302,3,202205,655
8230302,3,202206,814
8230302,3,202207,1858.99
8230302,3,202208,970.97
8230302,3,202209,1313
8230302,3,202210,1169
8230302,3,202211,744
8230302,3,202212,577
8230302,3,202301,578
8230302,3,202302,244
8230302,3,202303,477
8230302,3,202304,643
8230302,3,202305,722
8230302,3,202306,1146.98
8230302,3,202307,1578
8230302,3,202308,1545
8230302,3,202309,921
8230302,3,202310,380
8230302,3,202311,464
8230302,3,202312,1104
8230302,3,202401,994
8230302,3,202402,1511
8230302,3,202403,292
8230302,3,202404,234
8230302,3,202405,434
8230302,3,202406,689
8230302,3,202407,1265
8230302,3,202408,755
8230302,3,202409,556
8230302,3,202410,709
8230302,3,202411,802
8230302,3,202412,893
8230302,3,202501,228
8230302,3,202502,249
8230302,3,202503,497
9079845,3,202104,10
9079845,3,202105,12
9079845,3,202106,7
9079845,3,202107,107
9079845,3,202108,55
9079845,3,202109,33
9079845,3,202110,20
9079845,3,202111,27
9079845,3,202112,23
9079845,3,202201,26
9079845,3,202202,49
9079845,3,202203,35
9079845,3,202204,39
9079845,3,202205,16
9079845,3,202206,16
9079845,3,202207,25
9079845,3,202208,24
9079845,3,202209,12
9079845,3,202210,19
9079845,3,202211,52
9079845,3,202212,7
9079845,3,202301,19
9079845,3,202302,17
9079845,3,202303,16
9079845,3,202304,13
9079845,3,202305,5
9079845,3,202306,13
9079845,3,202307,60
9079845,3,202308,31
9079845,3,202309,20
9079845,3,202310,20
9079845,3,202311,14
9079845,3,202312,12
9079845,3,202401,10
9079845,3,202402,11
9079845,3,202403,46
9079845,3,202404,13
9079845,3,202405,7
9079845,3,202406,7
9079845,3,202407,12
9079845,3,202408,33
9079845,3,202409,26
9079845,3,202410,23
9079845,3,202411,41
9079845,3,202412,11
9079845,3,202501,17
9079845,3,202502,13
9079845,3,202503,40
9153781,3,202104,428
9153781,3,202105,1068
9153781,3,202106,681
9153781,3,202107,597
9153781,3,202108,773
9153781,3,202109,1737
9153781,3,202110,1023
9153781,3,202111,751
9153781,3,202112,2420
9153781,3,202201,901
9153781,3,202202,1298
9153781,3,202203,878
9153781,3,202204,1288
9153781,3,202205,992
9153781,3,202206,877
9153781,3,202207,643
9153781,3,202208,667
9153781,3,202209,661
9153781,3,202210,1026
9153781,3,202211,676
9153781,3,202212,719
9153781,3,202301,775
9153781,3,202302,853
9153781,3,202303,1050
9153781,3,202304,1312
9153781,3,202305,1194
9153781,3,202306,1604
9153781,3,202307,722
9153781,3,202308,705
9153781,3,202309,687
9153781,3,202310,896
9153781,3,202311,1153
9153781,3,202312,1057
9153781,3,202401,1320
9153781,3,202402,1462
9153781,3,202403,992
9153781,3,202404,931
9153781,3,202405,654
9153781,3,202406,864
9153781,3,202407,1104
9153781,3,202408,605
9153781,3,202409,1023
9153781,3,202410,750
9153781,3,202411,908
9153781,3,202412,667
9153781,3,202501,907
9153781,3,202502,1210
9153781,3,202503,925
8455074,3,202104,28
8455074,3,202105,26
8455074,3,202106,26
8455074,3,202107,15
8455074,3,202108,41
8455074,3,202109,67
8455074,3,202110,71
8455074,3,202111,95
8455074,3,202112,113
8455074,3,202201,108
8455074,3,202202,92
8455074,3,202203,88
8455074,3,202204,67
8455074,3,202205,33
8455074,3,202206,49
8455074,3,202207,24
8455074,3,202208,102
8455074,3,202209,143
8455074,3,202210,53
8455074,3,202211,185
8455074,3,202212,73
8455074,3,202301,85
8455074,3,202302,105
8455074,3,202303,83
8455074,3,202304,113
8455074,3,202305,67
8455074,3,202306,109
8455074,3,202307,77
8455074,3,202308,73
8455074,3,202309,81
8455074,3,202310,140
8455074,3,202311,130
8455074,3,202312,103
8455074,3,202401,120
8455074,3,202402,130.96
8455074,3,202403,43
8455074,3,202404,19
8455074,3,202405,7
8455074,3,202406,20
8455074,3,202407,47
8455074,3,202408,84
8455074,3,202409,112
8455074,3,202410,89
8455074,3,202411,74
8455074,3,202412,79
8455074,3,202501,70
8455074,3,202502,85
8455074,3,202503,79
9143146,3,202104,78
9143146,3,202105,173
9143146,3,202106,167
9143146,3,202107,146
9143146,3,202108,95
9143146,3,202109,101
9143146,3,202110,231
9143146,3,202111,112
9143146,3,202112,68
9143146,3,202201,112
9143146,3,202202,57
9143146,3,202203,117
9143146,3,202204,165
9143146,3,202205,142
9143146,3,202206,156
9143146,3,202207,106
9143146,3,202208,48
9143146,3,202209,136
9143146,3,202210,138
9143146,3,202211,231
9143146,3,202212,87
9143146,3,202301,176
9143146,3,202302,119
9143146,3,202303,164
9143146,3,202304,364
9143146,3,202305,204
9143146,3,202306,105
9143146,3,202307,58
9143146,3,202308,111
9143146,3,202309,88
9143146,3,202310,153
9143146,3,202311,173
9143146,3,202312,126
9143146,3,202401,220
9143146,3,202402,181
9143146,3,202403,224
9143146,3,202404,263
9143146,3,202405,164
9143146,3,202406,101
9143146,3,202407,214
9143146,3,202408,173
9143146,3,202409,80
9143146,3,202410,156
9143146,3,202411,102
9143146,3,202412,163
9143146,3,202501,202
9143146,3,202502,89
9143146,3,202503,158
8175279,3,202104,54
8175279,3,202105,164
8175279,3,202106,158
8175279,3,202107,159
8175279,3,202108,92
8175279,3,202109,149
8175279,3,202110,128
8175279,3,202111,79
8175279,3,202112,87
8175279,3,202201,128
8175279,3,202202,83
8175279,3,202203,88
8175279,3,202204,63
8175279,3,202205,93
8175279,3,202206,63
8175279,3,202207,25
8175279,3,202208,58
8175279,3,202209,48
8175279,3,202210,48
8175279,3,202211,44
8175279,3,202212,74
8175279,3,202301,40
8175279,3,202302,55
8175279,3,202303,64
8175279,3,202304,52
8175279,3,202305,44
8175279,3,202306,67
8175279,3,202307,51
8175279,3,202308,47
8175279,3,202309,66
8175279,3,202310,53
8175279,3,202311,29
8175279,3,202312,40
8175279,3,202401,27
8175279,3,202402,22
8175279,3,202403,20
8175279,3,202404,30
8175279,3,202405,21
8175279,3,202406,54
8175279,3,202407,24
8175279,3,202408,24
8175279,3,202409,34
8175279,3,202410,69
8175279,3,202411,30
8175279,3,202412,53
8175279,3,202501,27
8175279,3,202502,7
8175279,3,202503,14
9652441,3,202104,3
9652441,3,202105,25
9652441,3,202106,37
9652441,3,202107,47
9652441,3,202108,30
9652441,3,202109,34
9652441,3,202110,30
9652441,3,202111,15
9652441,3,202112,5
9652441,3,202201,48
9652441,3,202202,15
9652441,3,202203,38
9652441,3,202204,15
9652441,3,202205,17
9652441,3,202206,38
9652441,3,202207,25
9652441,3,202208,8
9652441,3,202209,9
9652441,3,202210,21
9652441,3,202211,13
9652441,3,202212,8
9652441,3,202301,26
9652441,3,202302,16
9652441,3,202303,21
9652441,3,202304,33
9652441,3,202305,28
9652441,3,202306,38
9652441,3,202307,15
9652441,3,202308,18
9652441,3,202309,20
9652441,3,202310,32
9652441,3,202311,30
9652441,3,202312,17
9652441,3,202401,13
9652441,3,202402,4
9652441,3,202403,5
9652441,3,202404,17
9652441,3,202405,20
9652441,3,202406,27
9652441,3,202407,27
9652441,3,202408,19
9652441,3,202409,15
9652441,3,202410,25
9652441,3,202411,11
9652441,3,202412,4
9652441,3,202501,14
9652441,3,202502,13
9652441,3,202503,20
8141137,3,202104,27
8141137,3,202105,21
8141137,3,202106,7
8141137,3,202107,19
8141137,3,202108,11
8141137,3,202109,30
8141137,3,202110,5
8141137,3,202111,6
8141137,3,202112,6
8141137,3,202201,18
8141137,3,202202,22
8141137,3,202203,30
8141137,3,202204,5
8141137,3,202205,5
8141137,3,202206,7
8141137,3,202207,13
8141137,3,202208,30
8141137,3,202209,9
8141137,3,202210,9
8141137,3,202211,15
8141137,3,202212,1
8141137,3,202301,6
8141137,3,202302,2
8141137,3,202303,7
8141137,3,202304,8
8141137,3,202305,3
8141137,3,202306,35
8141137,3,202307,24
8141137,3,202308,6
8141137,3,202309,22
8141137,3,202310,7
8141137,3,202311,1
8141137,3,202312,22
8141137,3,202401,22
8141137,3,202402,12
8141137,3,202403,2
8141137,3,202404,3
8141137,3,202405,4
8141137,3,202406,25
8141137,3,202407,8
8141137,3,202408,7
8141137,3,202409,4
8141137,3,202410,7
8141137,3,202411,25
8141137,3,202412,21
8141137,3,202501,11
8141137,3,202502,4
8141137,3,202503,23
7980497,3,202104,68
7980497,3,202105,147
7980497,3,202106,142
7980497,3,202107,135
7980497,3,202108,182
7980497,3,202109,169
7980497,3,202110,187
7980497,3,202111,167
7980497,3,202112,165
7980497,3,202201,156
7980497,3,202202,111
7980497,3,202203,232
7980497,3,202204,147
7980497,3,202205,286
7980497,3,202206,169
7980497,3,202207,169
7980497,3,202208,170
7980497,3,202209,233
7980497,3,202210,146
7980497,3,202211,231
7980497,3,202212,167
7980497,3,202301,183
7980497,3,202302,114
7980497,3,202303,208
7980497,3,202304,198
7980497,3,202305,197
7980497,3,202306,244
7980497,3,202307,228.98
7980497,3,202308,70
7980497,3,202309,186
7980497,3,202310,254
7980497,3,202311,156
7980497,3,202312,213
7980497,3,202401,193
7980497,3,202402,145
7980497,3,202403,204
7980497,3,202404,303
7980497,3,202405,213
7980497,3,202406,219
7980497,3,202407,107
7980497,3,202408,94
7980497,3,202409,160
7980497,3,202410,150
7980497,3,202411,266
7980497,3,202412,143
7980497,3,202501,89
7980497,3,202502,169
7980497,3,202503,219
9034021,3,202104,77
9034021,3,202105,228
9034021,3,202106,141
9034021,3,202107,165
9034021,3,202108,270
9034021,3,202109,126
9034021,3,202110,189
9034021,3,202111,171
9034021,3,202112,195
9034021,3,202201,188
9034021,3,202202,193
9034021,3,202203,180
9034021,3,202204,251
9034021,3,202205,47
9034021,3,202206,74
9034021,3,202207,183
9034021,3,202208,215
9034021,3,202209,72
9034021,3,202210,104
9034021,3,202211,136
9034021,3,202212,137
9034021,3,202301,259
9034021,3,202302,65
9034021,3,202303,118
9034021,3,202304,39
9034021,3,202305,63
9034021,3,202306,117
9034021,3,202307,263
9034021,3,202308,150
9034021,3,202309,101
9034021,3,202310,287
9034021,3,202311,636
9034021,3,202312,91
9034021,3,202401,317
9034021,3,202402,174
9034021,3,202403,104
9034021,3,202404,131
9034021,3,202405,240
9034021,3,202406,225
9034021,3,202407,226
9034021,3,202408,165
9034021,3,202409,51
9034021,3,202410,177
9034021,3,202411,193
9034021,3,202412,135
9034021,3,202501,142
9034021,3,202502,65
9034021,3,202503,84
9146499,3,202104,910
9146499,3,202105,2092
9146499,3,202106,3658
9146499,3,202107,4735
9146499,3,202108,3056
9146499,3,202109,5429
9146499,3,202110,4320
9146499,3,202111,2885
9146499,3,202112,6375
9146499,3,202201,4945
9146499,3,202202,4275
9146499,3,202203,4155
9146499,3,202204,2300
9146499,3,202205,2155
9146499,3,202206,2040
9146499,3,202207,2515
9146499,3,202208,3255
9146499,3,202209,3505
9146499,3,202210,4397
9146499,3,202211,4708
9146499,3,202212,3755
9146499,3,202301,2945
9146499,3,202302,3025
9146499,3,202303,2605
9146499,3,202304,2015
9146499,3,202305,1275
9146499,3,202306,2930
9146499,3,202307,4185
9146499,3,202308,3150
9146499,3,202309,2700
9146499,3,202310,3040
9146499,3,202311,5055
9146499,3,202312,2248
9146499,3,202401,1544
9146499,3,202402,1480
9146499,3,202403,2640
9146499,3,202404,2715
9146499,3,202405,1715
9146499,3,202406,1560
9146499,3,202407,2735
9146499,3,202408,2465
9146499,3,202409,2812
9146499,3,202410,3413
9146499,3,202411,2805
9146499,3,202412,2847
9146499,3,202501,1678
9146499,3,202502,1640
9146499,3,202503,2658
8584373,3,202104,68.98
8584373,3,202105,105
8584373,3,202106,99
8584373,3,202107,78
8584373,3,202108,66
8584373,3,202109,63
8584373,3,202110,36
8584373,3,202111,44
8584373,3,202112,58
8584373,3,202201,82
8584373,3,202202,99
8584373,3,202203,107
8584373,3,202204,65
8584373,3,202205,64
8584373,3,202206,58
8584373,3,202207,49
8584373,3,202208,27
8584373,3,202209,22
8584373,3,202210,19
8584373,3,202211,44
8584373,3,202212,58
8584373,3,202301,56
8584373,3,202302,74
8584373,3,202303,70
8584373,3,202304,81
8584373,3,202305,68
8584373,3,202306,60
8584373,3,202307,33
8584373,3,202308,24
8584373,3,202309,35
8584373,3,202310,29
8584373,3,202311,36
8584373,3,202312,27
8584373,3,202401,45
8584373,3,202402,84
8584373,3,202403,53
8584373,3,202404,58
8584373,3,202405,50
8584373,3,202406,38
8584373,3,202407,26
8584373,3,202408,18
8584373,3,202409,19
8584373,3,202410,32
8584373,3,202411,48
8584373,3,202412,45
8584373,3,202501,59
8584373,3,202502,61
8584373,3,202503,56
8553672,3,202104,80
8553672,3,202105,146
8553672,3,202106,177
8553672,3,202107,197
8553672,3,202108,231
8553672,3,202109,132
8553672,3,202110,128
8553672,3,202111,133
8553672,3,202112,145
8553672,3,202201,144.98
8553672,3,202202,185.97
8553672,3,202203,197
8553672,3,202204,130
8553672,3,202205,176
8553672,3,202206,174.94
8553672,3,202207,140
8553672,3,202208,181
8553672,3,202209,173
8553672,3,202210,152
8553672,3,202211,226
8553672,3,202212,136
8553672,3,202301,173.96
8553672,3,202302,126.99
8553672,3,202303,171
8553672,3,202304,126.98
8553672,3,202305,180
8553672,3,202306,205
8553672,3,202307,154
8553672,3,202308,117
8553672,3,202309,204
8553672,3,202310,222.91
8553672,3,202311,189
8553672,3,202312,170
8553672,3,202401,153
8553672,3,202402,234
8553672,3,202403,171
8553672,3,202404,165.99
8553672,3,202405,183.96
8553672,3,202406,180
8553672,3,202407,163
8553672,3,202408,220.94
8553672,3,202409,264.87
8553672,3,202410,295
8553672,3,202411,213.94
8553672,3,202412,244.92
8553672,3,202501,230
8553672,3,202502,278.91
8553672,3,202503,251
8336503,3,202104,23
8336503,3,202105,22
8336503,3,202106,13
8336503,3,202107,36
8336503,3,202108,72
8336503,3,202109,56
8336503,3,202110,54
8336503,3,202111,48
8336503,3,202112,57
8336503,3,202201,38
8336503,3,202202,100
8336503,3,202203,92
8336503,3,202204,28
8336503,3,202205,60
8336503,3,202206,79
8336503,3,202207,43
8336503,3,202208,87
8336503,3,202209,38
8336503,3,202210,26
8336503,3,202211,37
8336503,3,202212,18
8336503,3,202301,51
8336503,3,202302,98
8336503,3,202303,90
8336503,3,202304,5
8336503,3,202305,31
8336503,3,202306,374
8336503,3,202307,15
8336503,3,202308,7
8336503,3,202309,8
8336503,3,202310,22
8336503,3,202311,12
8336503,3,202312,15
8336503,3,202401,12
8336503,3,202402,21
8336503,3,202403,18
8336503,3,202404,31
8336503,3,202405,31
8336503,3,202406,28
8336503,3,202407,52
8336503,3,202408,39
8336503,3,202409,26
8336503,3,202410,56
8336503,3,202411,35
8336503,3,202412,14
8336503,3,202501,15
8336503,3,202502,52
8336503,3,202503,11
8058006,3,202104,19
8058006,3,202105,31
8058006,3,202106,35
8058006,3,202107,35
8058006,3,202108,50
8058006,3,202109,26
8058006,3,202110,30
8058006,3,202111,32
8058006,3,202112,25
8058006,3,202201,30
8058006,3,202202,34
8058006,3,202203,26
8058006,3,202204,28
8058006,3,202205,27
8058006,3,202206,23
8058006,3,202207,9
8058006,3,202208,23
8058006,3,202209,27
8058006,3,202210,13
8058006,3,202211,29
8058006,3,202212,22
8058006,3,202301,36
8058006,3,202302,26
8058006,3,202303,57
8058006,3,202304,30
8058006,3,202305,18
8058006,3,202306,26
8058006,3,202307,24
8058006,3,202308,19
8058006,3,202309,19
8058006,3,202310,23
8058006,3,202311,24
8058006,3,202312,40
8058006,3,202401,19
8058006,3,202402,33
8058006,3,202403,46
8058006,3,202404,43
8058006,3,202405,35
8058006,3,202406,15
8058006,3,202407,63
8058006,3,202408,12
8058006,3,202409,8
8058006,3,202410,26
8058006,3,202411,22
8058006,3,202412,32
8058006,3,202501,29
8058006,3,202502,41
8058006,3,202503,21
8413714,3,202104,14
8413714,3,202105,18
8413714,3,202106,18
8413714,3,202107,15
8413714,3,202108,44
8413714,3,202109,11
8413714,3,202110,46
8413714,3,202111,33
8413714,3,202112,50
8413714,3,202201,14
8413714,3,202202,29
8413714,3,202203,27
8413714,3,202204,27
8413714,3,202205,44
8413714,3,202206,35
8413714,3,202207,8
8413714,3,202208,20
8413714,3,202209,34
8413714,3,202210,29
8413714,3,202211,47
8413714,3,202212,34
8413714,3,202301,22
8413714,3,202302,14
8413714,3,202303,36
8413714,3,202304,31
8413714,3,202305,49
8413714,3,202306,40
8413714,3,202307,20
8413714,3,202308,21
8413714,3,202309,52
8413714,3,202310,24
8413714,3,202311,47
8413714,3,202312,21
8413714,3,202401,34
8413714,3,202402,12
8413714,3,202403,22
8413714,3,202404,23
8413714,3,202405,34
8413714,3,202406,19
8413714,3,202407,25
8413714,3,202408,18
8413714,3,202409,22
8413714,3,202410,13
8413714,3,202411,36
8413714,3,202412,45
8413714,3,202501,19
8413714,3,202502,23
8413714,3,202503,31
8302117,3,202104,184
8302117,3,202105,168
8302117,3,202106,236.99
8302117,3,202107,186.97
8302117,3,202108,167.96
8302117,3,202109,173.98
8302117,3,202110,131.98
8302117,3,202111,167
8302117,3,202112,128
8302117,3,202201,145.97
8302117,3,202202,163.96
8302117,3,202203,175.98
8302117,3,202204,140
8302117,3,202205,124.99
8302117,3,202206,112
8302117,3,202207,137.97
8302117,3,202208,141.98
8302117,3,202209,142.97
8302117,3,202210,106.99
8302117,3,202211,123
8302117,3,202212,88
8302117,3,202301,81
8302117,3,202302,113.96
8302117,3,202303,121.98
8302117,3,202304,117.98
8302117,3,202305,133.97
8302117,3,202306,133.95
8302117,3,202307,95.97
8302117,3,202308,65
8302117,3,202309,116.93
8302117,3,202310,104
8302117,3,202311,77.96
8302117,3,202312,77
8302117,3,202401,142.91
8302117,3,202402,95
8302117,3,202403,89
8302117,3,202404,131.98
8302117,3,202405,140
8302117,3,202406,121.97
8302117,3,202407,112.96
8302117,3,202408,95
8302117,3,202409,89
8302117,3,202410,78.98
8302117,3,202411,63
8302117,3,202412,63
8302117,3,202501,102
8302117,3,202502,65
8302117,3,202503,56
10087345,3,202104,56
10087345,3,202105,56
10087345,3,202106,64
10087345,3,202107,90
10087345,3,202108,76
10087345,3,202109,134
10087345,3,202110,117
10087345,3,202111,109
10087345,3,202112,85
10087345,3,202201,55
10087345,3,202202,61
10087345,3,202203,72
10087345,3,202204,83
10087345,3,202205,108
10087345,3,202206,98
10087345,3,202207,65
10087345,3,202208,103
10087345,3,202209,42
10087345,3,202210,85
10087345,3,202211,90
10087345,3,202212,126
10087345,3,202301,48
10087345,3,202302,74
10087345,3,202303,74
10087345,3,202304,79
10087345,3,202305,79
10087345,3,202306,97
10087345,3,202307,51
10087345,3,202308,48
10087345,3,202309,73
10087345,3,202310,206
10087345,3,202311,89
10087345,3,202312,81
10087345,3,202401,65
10087345,3,202402,74
10087345,3,202403,95
10087345,3,202404,77
10087345,3,202405,105
10087345,3,202406,27
10087345,3,202407,51
10087345,3,202408,85
10087345,3,202409,29
10087345,3,202410,10
10087345,3,202411,64
10087345,3,202412,60
10087345,3,202501,18
10087345,3,202502,48
10087345,3,202503,56
9052071,3,202104,37
9052071,3,202105,44
9052071,3,202106,53
9052071,3,202107,44
9052071,3,202108,47
9052071,3,202109,59
9052071,3,202110,52
9052071,3,202111,100
9052071,3,202112,58
9052071,3,202201,25
9052071,3,202202,21
9052071,3,202203,48
9052071,3,202204,41
9052071,3,202205,49
9052071,3,202206,44
9052071,3,202207,27
9052071,3,202208,46
9052071,3,202209,74
9052071,3,202210,59
9052071,3,202211,89
9052071,3,202212,54
9052071,3,202301,37
9052071,3,202302,48
9052071,3,202303,44
9052071,3,202304,40
9052071,3,202305,88
9052071,3,202306,53
9052071,3,202307,86
9052071,3,202308,47
9052071,3,202309,71
9052071,3,202310,80
9052071,3,202311,91
9052071,3,202312,72
9052071,3,202401,83
9052071,3,202402,38
9052071,3,202403,44
9052071,3,202404,53
9052071,3,202405,69
9052071,3,202406,65
9052071,3,202407,57
9052071,3,202408,75
9052071,3,202409,65
9052071,3,202410,98.99
9052071,3,202411,91
9052071,3,202412,57
9052071,3,202501,42
9052071,3,202502,44
9052071,3,202503,37
8254944,3,202104,97
8254944,3,202105,51
8254944,3,202106,114
8254944,3,202107,119
8254944,3,202108,73
8254944,3,202109,76
8254944,3,202110,113
8254944,3,202111,78
8254944,3,202112,93
8254944,3,202201,101
8254944,3,202202,81
8254944,3,202203,80
8254944,3,202204,157
8254944,3,202205,78
8254944,3,202206,90
8254944,3,202207,109
8254944,3,202208,78
8254944,3,202209,83
8254944,3,202210,64
8254944,3,202211,62
8254944,3,202212,66
8254944,3,202301,79
8254944,3,202302,51
8254944,3,202303,98
8254944,3,202304,57
8254944,3,202305,56
8254944,3,202306,66
8254944,3,202307,83
8254944,3,202308,27
8254944,3,202309,70
8254944,3,202310,57
8254944,3,202311,69
8254944,3,202312,59
8254944,3,202401,56
8254944,3,202402,48
8254944,3,202403,78
8254944,3,202404,80
8254944,3,202405,45
8254944,3,202406,64
8254944,3,202407,50
8254944,3,202408,67
8254944,3,202409,46
8254944,3,202410,78
8254944,3,202411,47
8254944,3,202412,30
8254944,3,202501,41
8254944,3,202502,104
8254944,3,202503,46
8237412,3,202104,6
8237412,3,202105,17
8237412,3,202106,15
8237412,3,202107,27
8237412,3,202108,19
8237412,3,202109,22
8237412,3,202110,14
8237412,3,202111,23
8237412,3,202112,11
8237412,3,202201,18
8237412,3,202202,26
8237412,3,202203,9
8237412,3,202204,22
8237412,3,202205,19
8237412,3,202206,10
8237412,3,202207,20
8237412,3,202208,20
8237412,3,202209,9
8237412,3,202210,16
8237412,3,202211,21
8237412,3,202212,15
8237412,3,202301,22
8237412,3,202302,19
8237412,3,202303,12
8237412,3,202304,15
8237412,3,202305,19
8237412,3,202306,14
8237412,3,202307,12
8237412,3,202308,3
8237412,3,202309,6
8237412,3,202310,10
8237412,3,202311,13
8237412,3,202312,13
8237412,3,202401,26
8237412,3,202402,21
8237412,3,202403,24
8237412,3,202404,10
8237412,3,202405,7
8237412,3,202406,14
8237412,3,202407,12
8237412,3,202408,11
8237412,3,202409,10
8237412,3,202410,9
8237412,3,202411,13
8237412,3,202412,14
8237412,3,202501,11
8237412,3,202502,18
8237412,3,202503,12
8229608,3,202104,100
8229608,3,202105,74
8229608,3,202106,112
8229608,3,202107,123
8229608,3,202108,54
8229608,3,202109,60
8229608,3,202110,136
8229608,3,202111,92
8229608,3,202112,117
8229608,3,202201,115
8229608,3,202202,125
8229608,3,202203,135
8229608,3,202204,161
8229608,3,202205,181
8229608,3,202206,52
8229608,3,202207,158
8229608,3,202208,75
8229608,3,202209,124
8229608,3,202210,91
8229608,3,202211,152
8229608,3,202212,66
8229608,3,202301,108
8229608,3,202302,100
8229608,3,202303,106
8229608,3,202304,131
8229608,3,202305,53
8229608,3,202306,53
8229608,3,202307,108
8229608,3,202308,56
8229608,3,202309,139
8229608,3,202310,154
8229608,3,202311,256
8229608,3,202312,67
8229608,3,202401,133
8229608,3,202402,63
8229608,3,202403,105
8229608,3,202404,53
8229608,3,202405,102
8229608,3,202406,82
8229608,3,202407,111.97
8229608,3,202408,72
8229608,3,202409,91
8229608,3,202410,61
8229608,3,202411,61
8229608,3,202412,63
8229608,3,202501,55
8229608,3,202502,81
8229608,3,202503,74
8063399,3,202104,10
8063399,3,202105,21
8063399,3,202106,39
8063399,3,202107,30
8063399,3,202108,29
8063399,3,202109,35
8063399,3,202110,37
8063399,3,202111,30
8063399,3,202112,20
8063399,3,202201,21
8063399,3,202202,20
8063399,3,202203,69
8063399,3,202204,43
8063399,3,202205,36
8063399,3,202206,33
8063399,3,202207,5
8063399,3,202208,26
8063399,3,202209,46
8063399,3,202210,26
8063399,3,202211,33
8063399,3,202212,42
8063399,3,202301,22
8063399,3,202302,23
8063399,3,202303,68
8063399,3,202304,26
8063399,3,202305,28
8063399,3,202306,13
8063399,3,202307,41
8063399,3,202308,31
8063399,3,202309,34
8063399,3,202310,34
8063399,3,202311,58
8063399,3,202312,12
